id,preferred_name,alternative_names,category,description
http://data.europa.eu/esco/occupation/89a3b3af-7264-4e00-9a14-21e5fbd4ee87,geography,geography teacher|geography teacher secondary|teacher|teacher secondary|teacher secondary school,general,"They are usually subject teachers, specialised and instructing in their own field of study, geography.  They prepare lesson plans and materials, monitor the students' progress, assist individually when necessary, and evaluate the students' knowledge and performance on the subject of geography through assignments, tests and examinations."
http://data.europa.eu/esco/occupation/89a6d6e5-8362-4b99-b745-1c68bffbda77,septic,septic tank|septic tank servicer|tank|tank servicer|tank servicer septic,technical,"They repair damages and faults, and ensure the tanks are cleaned and maintained, operating cleaning and maintenance machinery, in compliance with safety procedures."
http://data.europa.eu/esco/occupation/89b85c45-ddc7-4fe1-be5a-d3db2be11f3b,ICT,ICT account|ICT account manager|account|account manager|account manager IT,general,They also identify opportunities and manage sourcing and delivery of products to customers.  They achieve sales targets and maintain profitability.
http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,ecologist,ecologist environmental|ecologist environmental scientist|environmental|environmental scientist|environmental scientist ecologists,general,"Ecologists usually have a specialisation area, e. g.  freshwater, marine, terrestrial, fauna, and flora about which they conduct research and perform related tasks."
http://data.europa.eu/esco/occupation/8a007cd3-ba40-4c55-b238-587bd59e74b2,goldsmith,goldsmith goldsmiths|goldsmith goldsmiths gold|goldsmiths|goldsmiths gold|goldsmiths gold jewellery,general,"They also adjust, repair and appraise gems and jewellery for customers using experience in the working of gold and other precious metals."
http://data.europa.eu/esco/occupation/8a0afc76-4a09-449a-9e7b-a33495889f95,chief,chief product|chief product officer|product|product officer|product officer CPO,general,"Key drivers of innovation product processes and revenue growth, they are responsible for the entire product development process and product-related activities which involve design, elaboration, product strategy setting, creating multi-functional partnerships, and new products launch.  Moreover, they lead the organisation’s product management team and closely work with the marketing department."
http://data.europa.eu/esco/occupation/8a0c1556-f616-4d41-a03c-8a093a644807,footwear,footwear quality|footwear quality technician|quality|quality technician|quality technician footwear,technical,"They perform tasks using quality systems based on national and international standards.  They analyse and interpret the results, prepare reports, advise on corrective measures, contribute to the achievement of requirements and objectives for the benefit of continuous improvement and customer satisfaction."
http://data.europa.eu/esco/occupation/8a3498c7-470a-4067-b48e-f330d9b702e8,securities,securities underwriter|securities underwriter security|underwriter|underwriter security|underwriter security underwriter,general,They work in close connection with the issuing body of the securities in order to establish the price and buys and sells them to other investors.  They receive underwriting fees from their issuing clients.
http://data.europa.eu/esco/occupation/8a42240b-2b5c-4f6f-8787-f0547fbc46c5,private,private pilot|private pilot light|pilot|pilot light|pilot light aircraft,general,They also provide private transport for people.
http://data.europa.eu/esco/occupation/8a451ae2-3c31-4f35-90af-6275b1b02f93,stage,stage director|stage director theatre|director|director theatre|director theatre director,general,They ensure the quality and completeness of the theatrical production and lead the members of the creative team into realising their artistic vision for it.
http://data.europa.eu/esco/occupation/8a53f8d3-d995-4c7b-a70d-d79f76bdcb3f,dietitian,dietitian public|dietitian public health|public|public health|public health nutritionist,general,"Using evidence-based approaches, dietitians work to empower individuals, families and groups to provide or select food which is nutritionally adequate, safe, tasty and sustainable.  Beyond healthcare, dietitians improve the nutritional environment for all through governments, industry, academia and research."
http://data.europa.eu/esco/occupation/8a87e8b3-aecf-48a7-9837-4e022c3b9bb9,chromatographer,chromatographer high|chromatographer high performance|high|high performance|high performance liquid,technical,They calibrate and maintain the chromatography machinery and prepare the equipment and solutions.  Chromatographers may also develop and apply new chromatography methods according to samples and chemical compounds that need to be analysed.
http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246,food,food and|food and beverage|and|and beverage|and beverage packaging,general,They manage matters in relation to packaging while ensuring customer specifications and company targets.  They develop packaging projects as required.
http://data.europa.eu/esco/occupation/8ae1e637-840b-4be0-a5df-8653375d8949,landfill,landfill supervisor|landfill supervisor solid|supervisor|supervisor solid|supervisor solid waste,general,"They research legislation concerning waste management and ensure the operations of the landfill are compliant, and direct waste disposal operations."
http://data.europa.eu/esco/occupation/8afab6c4-6145-4ea1-a0ae-d2c3438bda7e,shipwright,shipwright ship|shipwright ship repair|ship|ship repair|ship repair engineer,general,"They prepare preliminary sketches and create templates.  They use hand and power tools to construct smaller boat themselves or supervise a team of shipbuilders.  They also construct cradles and slipways for the ship’s construction, transportation, launching and slipping.  Depending on the vessels, they might work with different materials such as metal, wood, fibreglass, aluminium etc."
http://data.europa.eu/esco/occupation/8b128a08-606f-4bb1-806e-07e0ed98b40e,space,space science|space science lecturer|science|science lecturer|science lecturer higher,general,"They work with their university research assistants and university teaching assistants for the preparation of lectures and of exams, grading papers and leading review and feedback sessions for the students.  They also conduct academic research in their field of space science, publish their findings and liaise with other university colleagues."
